uuid,sentence,label
E8239900011677008,不知道我就是问你们，我什么时候可以取啊,无
E8239900011697036,好的，下午我还不确定，,无
E8239900011734002,去年查出多囊卵巢终合症今年想去做人流 以后怀孕有影响吗？,咨询危害
E8239900011740010,同房多了，会影响怀孕吗,咨询危害
E8239900011761001,请问你们医院是三甲医院吗,咨询公立私立
E8239900011761019,这个做完手术要住院吗？,咨询住院
E8239900011818003,你事日我行一了,无
E8239900011821021,那吃啥药，效果好呢？,咨询药物
E8239900011851005,我想咨询一下男性不孕不育症,咨询项目介绍
E8239900011861010,意思是等几天看吗,咨询检查最佳时间
E8239900011876015,是不是微创手术,咨询手术
E8239900011900013,预备下个月取,确定预约时间
E8239900011905011,二十号左右,无
E8239900012021008,我的意思是说比如今天来月经什么时候同房最好,无
E8239900012055005,你就说会有些什么情况,咨询项目介绍
E8239900012058005,如果女性下面流白色透明液体，对胎儿有影响吗,咨询危害
E8239900012082001,请问做输卵管造影后多久可以怀孕,咨询恢复期
E8239900012197015,明天查,确定预约时间
E8239900012201027,阿衣莫,无
E8239900012258013,那微信号多少,咨询微信
E8239900012264011,什么项目,咨询项目介绍
E8239900012266030,下面这个是电话,确定联系意愿
E8239900012282006,结扎男人做好点还是女人,咨询手术
E8239900012412002,明天帮我预约一下,确定预约时间
E8239900012457001,我想咨询“通液后多久可以要孩子”,咨询恢复期
E8239900012465013,宜宾，,无
E8239900012616045,理工大学这边,无
E8239900012691007,我在药店买的，她给我的是包装上写的孕妇和哺乳期妇女可用，这种能用吗,咨询药物
E8239900012756036,半个小时就进去了嘛,无
E8239900012862013,我就想知道有没有啥药，或者什么补充营养的东西，对这方面是有帮助的,咨询药物
E8239900012862016,你好，我问的是有什么药能有帮助的？,咨询药物
E8239900012916002,加你的微信,咨询微信
E8239900012936002,你好 我想问一下输卵管造影痛吗,咨询疼痛程度
E8239900012942020,推荐一下吧,无
E8239900012944020,如果是真的先天性的，能医好吗,咨询疗效
E8239900012948001,做了腹腔镜输卵管手术多久可以同房,咨询恢复期
E8239900012977017,13981848269我的电话号码就是微信号,确定联系意愿
E8239900012995001,你好我想问一下破腹产多久才可以生二胎,咨询恢复期
E8239900013212025,好的，我加QQ,确定联系意愿
E8239900013229004,准备要孩子了该注意 一些什么？，。,咨询注意事项
E8239900013230028,需要注意些什么？,咨询注意事项
E8239900013261020,畸形概率,无
E8239900013284002,我这有问题吗,咨询危害
E8239900013308003,哦 好  做完流产手术后面一个月都相当于坐月子是不,无
E8239900013316001,我想知道男人不孕不育有哪些症状,咨询项目介绍
E8239900013338001,结扎可以恢复吗,咨询疗效
E8239900013389037,这个是不是比那个好,无
E8239900013422006,是开刀复通吗,咨询手术
E8239900013444001,流产后恢复比较好的多久可以恢复正常生活,咨询恢复期
E8239900013571017,好的，你们不是医生,无
E8239900013626005,我想问下结扎复通手术要多长时间？,咨询手术时长
E8239900013640037,你们那里呢？,咨询地址
E8239900013673016,15283168105您可以加我微信，以后我有什么担心可以咨询你,确定联系意愿
E8239900013685030,我们这种情况，在你们医院做的对不对呢？,无
E8239900013718001,：在吗,无
E8239900013834009,是要月经干净以后才可以对吗？,咨询检查最佳时间
E8239900013880001,我想做输卵管堵塞手术，需要提前预约吗？,确定预约时间
E8239900013914017,碘油不是要半年才能备孕吗,咨询恢复期
E8239900013917005,一月十二号,无
E8239900013932001,不用挂号，周杰伦来就可以诊断吗,无
E8239900013945013,啥药物,咨询药物
E8239900013985027,等一下有空就过来,确定预约时间
E8239900014008001,吃什么可以补精,咨询食疗
E8239900014044001,电话: 您好，我的电话是13698737628， 请您尽快和我联系。,确定联系意愿
E8239900014107017,医院是成都西囡,无
E8239900014188017,我考虑下。你先加微信,确定联系意愿
E8239900014191016,要是这个月经量少点点，下个月恢复了，我是不是就可以不管了,描述症状
E8239900014196003,我想来你们那里看一下,确定预约时间
E8239900014283001,做卵巢囊肿手术大概需要多久才能恢复,咨询疗程
E8239900014327011,现在胸还是痛,描述症状
E8239900014329011,加我微信as pt13550,确定联系意愿
E8239900014374007,新都的,无
E8239900014425013,那成功机会没有哦,无
E8239900014473015,你加我的号码13795622224,确定联系意愿
E8239900014522004,做了造影多久可以怀孕,咨询恢复期
E8239900014569009,没用了吧,无
E8239900014658002,我想咨询“取环后多久可以怀孕要小孩”,咨询恢复期
E8239900014730013,你加我13881678856,确定联系意愿
E8239900014733001,请问一下人流后多久可以再怀孕？,咨询恢复期
E8239900014754015,查了好久去哪家医院比较纠结,咨询公司介绍
E8239900014758013,现在在广元,无
E8239900014779004,方便➕个微信？,咨询微信
E8239900014883022,好的，我微信号是15202801792,确定联系意愿
E8239900015082011,吃过饭也没问题吧,咨询注意事项
E8239900015090001,精子质量差服什么药提高精子质量？,咨询药物
E8239900015102001,吃中药可以调理么,咨询药物
E8239900015146007,第二个月是指术后多久,无
E8239900015204028,需要多少时间,咨询疗程
E8239900015211001,怀孕初期饮食需要注意什么？,咨询食疗
E8239900015266002,电话: 您好，我的电话是15760372143， 请您尽快和我联系。,确定联系意愿
E8239900015434001,吃什么容易怀孕,咨询食疗
E8239900015526029,意思说还要等半年是吧？,无
E8239900015549001,在吗  老师,无
E8239900015580004,只是恢复，还可能复粘吧,咨询疗效
E8239900015606007,必须要一个月吗？,无
E8239900015610001,多吃什么可以生女孩,咨询食疗
E8239900015659007,两种都是避孕药,无
E8239900015678019,让丁院长的助理跟我联系好吗,咨询专家
E8239900015684033,你发你的吧,无
E8239900015690022,再双流上班,无
E8239900015713023,在成都哪里,咨询地址
E8239900015799013,好久可取,无
E8239900015806001,取取完环多久可以同居,咨询恢复期
E8239900015894001,足排卵喝什么汤,咨询食疗
E8239900015951003,请问你们得医院具体在什么位置,咨询地址
E8239900015953052,不成功的话钱退吗,无
E8239900015997022,西南医科大,无
E8239900015998001,精子活力不够吃什么药,咨询药物
E8239900016039001,平时饮食应该注意什么？,咨询食疗
E8239900016049031,你不是说找医生的嘛，,咨询专家
E8239900016049035,这是谁的号？,无
E8239900016116002,吃多久黄体酮会来月经,咨询药物
E8239900016133014,九龙医院,无
E8239900016219015,做盆腔治疗对这个有效果吗？,咨询疗效
E8239900016221015,成都新都大丰镇。,无
E8239900016230007,雅安市医院,无
E8239900016262028,要去大型医院吗？,咨询公司介绍
E8239900016290001,人流后多久可以怀孕,咨询恢复期
E8239900016447008,西昌吧,无
E8239900016484029,吴朝芬,咨询专家
E8239900016491011,为什么有些人都说是做了人流之后要半年半年才能要孩子呢,无
E8239900016731001,你好医生我想咨询一些问题可以吗,无
E8239900016791001,做了后有什么后遗症没有啊,咨询副作用
E8239900016862012,可以打排卵针吗,咨询治疗方式
E8239900016884012,吃冷锅鱼有影响吗？,咨询危害
E8239900016914001,做完人流后多久才再次怀孕？？？,咨询恢复期
E8239900017003016,打错了，是安岳石羊镇😂,无
E8239900017003017,得要空腹吗？,咨询注意事项
E8239900017014005,能接好吗,咨询疗效
E8239900017019019,你们医院是在哪个位置喃？,咨询地址
E8239900017147005,你们医院是有妇科嘛,咨询公司介绍
E8239900017163002,做输卵管造影后要注意些什么,咨询注意事项
E8239900017253001,做了造影后多久可以怀孕,咨询恢复期
E8239900017271015,雁江这里,无
E8239900017296010,广州医院,无
E8239900017374022,加微信吧，18581544156,确定联系意愿
E8239900017383001,我想问一下，你们这边可以选择姓名啊？,无
E8239900017445008,碘水就是无痛,咨询疼痛程度
E8239900017447004,这种情况需要做手术嘛,咨询手术
E8239900017479039,如果你们医院手术专业到你们哪里做也可以,咨询公立私立
E8239900017508001,如何用药治疗,咨询药物
E8239900017664008,做了手术过后多久不能剧烈运动？,咨询恢复期
E8239900017738019,我用我男人的微信可以？,确定联系意愿
E8239900017760037,治疗就是只给你药吃吗,咨询治疗方式
E8239900017830021,黄体酮一般吃多久,咨询药物
E8239900017839030,只加你的微信,确定联系意愿
E8239900017845001,熊猫血型生二胎要注意什么,咨询注意事项
E8239900017846018,质量算高的吗？,无
E8239900017848010,有这种药吗？,咨询药物
E8239900017850011,这两项都不需要空腹吗,咨询注意事项
E8239900017934001,电话: 您好，我的电话是13880292999， 请您尽快和我联系。,确定联系意愿
E8239900018135001,取了环多久可以要小孩,咨询恢复期
E8239900018328014,下午不是空腹也可以吗？,咨询注意事项
E8239900018435005,私密美容,无
E8239900018479011,上环后多久可以同房呢,咨询恢复期
E8239900018528001,取了环必须要等2到3个月才能要小孩吗,咨询恢复期
E8239900018559010,你们医院在成都哪里吗？,咨询地址
E8239900018620011,我还要不要在吃补佳乐呢,咨询药物
E8239900018663001,一般移植几天知道怀孕了,咨询检查最佳时间
E8239900018758003,是私立医院,无
E8239900018797005,激素是什么？,无
E8239900018819001,专家你好,咨询专家
E8239900018841001,没有儿科是什么老师？,无
E8239900018915001,我想咨询“孕前检查要注意哪些”,咨询注意事项
E8239900018988002,电话: 您好，我的电话是15282562814， 请您尽快和我联系。,确定联系意愿
E8239900019004009,可以乘坐地铁吗,咨询路线
E8239900019019001,请问医院地址在哪里,咨询地址
E8239900019019006,离东站近还是茶店子客运站近,无
E8239900019070005,必须三月吗,无
E8239900019170010,我是男生你是女医生吗，推迟,无
E8239900019204001,要多久时间呢,咨询疗程
E8239900019218006,我牙齿痛的厉害,描述症状
E8239900019306022,那也是这个见面出现的电话啊,咨询电话
E8239900019618013,这个病能看好吗？我在华西都说看不好啦。,咨询疗效
E8239900019623004,需要住多久的院,咨询恢复期
E8239900019631007,我到济南那边去,无
E8239900019724002,子宫内膜少吃什么药可以增厚,咨询药物
E8239900019742006,我不知道你帮我介绍一下,咨询公司介绍
E8239900019764024,那么达州市有没有什么医院可以做检查呢？,咨询公司介绍
E8239900020020001,亲，你好，咨询一下，吃什么可以提高精子质量,咨询食疗
E8239900020049022,都这么久了怎么找,无
E8239900020146001,在吗   老师,无
E8239900020193001,成都送子鸟医院清宫后多久能安环,咨询恢复期
E8239900020195030,就是有没有那种药品方面的可以用,咨询药物
E8239900020198001,做了人流后好久来月经,无
E8239900020207004,你好人流多久才可以怀孕呢,咨询恢复期
E8239900020284038,请电话,确定联系意愿
E8239900020324014,我们是在重庆,无
E8239900020342010,手术有风险吗？要是做了以后还会堵塞吗,咨询副作用
E8239900020406005,好久？,无
E8239900020422004,我想咨询“四川成都哪家医院治疗腺肌症比较好”,咨询公司介绍
E8239900020468032,就是想问下你推荐一些调理的药,咨询药物
E8239900020484030,你们只有6个医生吗？,咨询专家
E8239900020519004,一般要痛几天呀,咨询疼痛程度
E8239900020602003,黄体酮标准是多少,无
E8239900020616025,我已经找到你们的位置，过段时时间就长。,确定预约时间
E8239900020643004,可以医治好吗,咨询疗效
